date,weather,minT,wind,maxT
2017-08-22,雷阵雨/中到大雨,22,东南风≤3级/北风≤3级,30
2017-08-23,多云/晴,22,西北风≤3级/北风≤3级,32
2017-08-24,晴/多云,20,西北风3-4级/北风≤3级,33
2017-08-25,多云/多云,19,西北风≤3级/北风≤3级,32
2017-08-26,多云/阵雨,19,南风≤3级/西风≤3级,29
2017-08-27,阵雨/阵雨,17,东风≤3级/北风≤3级,18
2017-08-28,多云/晴,17,东北风≤3级/北风≤3级,28
2017-08-29,多云/晴,16,南风3-4级/西南风3-4级,26
2017-08-30,多云/多云,19,南风≤3级/南风≤3级,27
2017-08-31,多云/多云,20,南风≤3级/西南风≤3级,26
2017-07-01,多云/多云,24,南风≤3级/北风≤3级,36
2017-07-02,多云/晴,24,南风≤3级/北风≤3级,36
2017-07-03,多云/雷阵雨,24,东南风≤3级/南风≤3级,35
2017-07-04,雷阵雨/雷阵雨,23,南风≤3级/北风≤3级,27
2017-07-05,多云/雷阵雨,23,南风≤3级/南风≤3级,31
2017-07-06,小雨/中雨,23,东风≤3级/东南风≤3级,26
2017-07-07,阴/多云,23,南风≤3级/北风≤3级,31
2017-07-08,多云/多云,25,南风≤3级/北风≤3级,34
2017-07-09,多云/多云,25,南风≤3级/北风≤3级,34
2017-07-10,晴/晴,24,南风<3级/北风<3级,34
2017-07-11,多云/多云,26,南风≤3级/南风≤3级,36
2017-07-12,多云/多云,27,南风≤3级/西南风≤3级,36
2017-07-13,雷阵雨/阴,25,西南风≤3级/北风≤3级,36
2017-07-14,雷阵雨/雷阵雨,24,东北风≤3级/东风≤3级,34
2017-07-15,雷阵雨/多云,25,东北风≤3级/东风≤3级,32
2017-07-16,晴/晴,25,南风≤3级/南风≤3级,34
2017-07-17,多云/晴,25,南风≤3级/南风≤3级,34
2017-07-18,阵雨/雷阵雨,25,南风≤3级/南风≤3级,31
2017-07-19,阴/多云,25,南风≤3级/南风≤3级,32
2017-07-20,雷阵雨/中到大雨,23,南风≤3级/东风≤3级,33
2017-07-21,阵雨/阵雨,24,东风≤3级/东风≤3级,27
2017-07-22,阴/阴,24,东风≤3级/东风≤3级,28
2017-07-23,阴/雷阵雨,24,南风≤3级/南风≤3级,27
2017-07-24,阴/阵雨,23,西北风≤3级/北风≤3级,29
2017-07-25,阵雨/阴,22,西南风≤3级/南风≤3级,30
2017-07-26,小到中雨/阴,19,北风≤3级/北风≤3级,24
2017-07-27,多云/多云,23,南风≤3级/南风≤3级,30
2017-07-28,多云/多云,22,南风≤3级/南风≤3级,30
2017-07-29,多云/多云,21,南风≤3级/南风≤3级,31
2017-07-30,多云/多云,21,南风≤3级/东南风≤3级,30
2017-07-31,晴/多云,23,南风≤3级/南风≤3级,31
2017-06-01,晴/阴,17,南风3-4级/东风≤3级,31
2017-06-02,阴/多云,13,东风3-4级/北风≤3级,24
2017-06-03,晴/晴,16,南风3-4级/北风≤3级,28
2017-06-04,晴/多云,19,西南风3-4级/北风≤3级,31
2017-06-05,多云/小雨,15,南风3-4级/北风≤3级,29
2017-06-06,小雨/多云,14,南风≤3级/西北风≤3级,20
2017-06-07,晴/多云,17,南风≤3级/南风≤3级,31
2017-06-08,晴/晴,20,南风≤3级/北风≤3级,35
2017-06-09,晴/多云,21,南风3-4级/南风≤3级,37
2017-06-10,多云/多云,17,东南风≤3级/北风≤3级,30
2017-06-11,阴/阴,18,南风≤3级/东风≤3级,31
2017-06-12,阵雨/多云,18,南风≤3级/北风≤3级,27
2017-06-13,雷阵雨/晴,17,南风≤3级/北风≤3级,28
2017-06-14,晴/晴,21,南风≤3级/北风≤3级,36
2017-06-15,晴/晴,24,南风≤3级/北风≤3级,37
2017-06-16,多云/阴,24,南风3-4级/南风3-4级,37
2017-06-17,雷阵雨/阴,25,南风3-4级/南风3-4级,35
2017-06-18,阴/雷阵雨,23,南风3-4级/北风≤3级,34
2017-06-19,雷阵雨/多云,20,南风≤3级/北风≤3级,30
2017-06-20,多云/阴,22,南风≤3级/北风≤3级,33
2017-06-21,阴/雷阵雨,21,南风≤3级/北风≤3级,30
2017-06-22,中到大雨/暴雨,20,东风3-4级/东风3-4级,23
2017-06-23,小到中雨/雷阵雨,19,东风≤3级/北风≤3级,23
2017-06-24,多云/多云,18,北风≤3级/北风≤3级,26
2017-06-25,多云/多云,20,南风≤3级/北风≤3级,29
2017-06-26,多云/晴,21,南风≤3级/北风≤3级,34
2017-06-27,多云/多云,22,南风≤3级/北风≤3级,34
2017-06-28,多云/多云,24,南风≤3级/北风≤3级,35
2017-06-29,雷阵雨/多云,24,南风≤3级/南风≤3级,35
2017-06-30,多云/多云,25,南风≤3级/北风≤3级,35
2017-05-01,晴/多云,15,南风≤3级/北风≤3级,28
2017-05-02,多云/多云,17,南风3-4级/南风≤3级,29
2017-05-03,阴/阴,16,西南风3-4级/北风≤3级,28
2017-05-04,浮尘/多云,14,北风3-4级/南风≤3级,26
2017-05-05,晴/晴,11,北风5-6级/南风≤3级,21
2017-05-06,晴/晴,12,北风4-5级/北风≤3级,29
2017-05-07,晴/多云,15,南风3-4级/北风≤3级,30
2017-05-08,多云/多云,16,南风3-4级/南风≤3级,30
2017-05-09,多云/阵雨,15,南风3-4级/东风≤3级,29
2017-05-10,晴/晴,15,南风3-4级/北风≤3级,30
2017-05-11,晴/多云,13,北风4-5级/南风≤3级,32
2017-05-12,多云/晴,17,西南风3-4级/西北风≤3级,30
2017-05-13,多云/晴,16,北风3～4级/北风<3级,28
2017-05-14,多云/多云,15,北风3～4级/北风3～4级,27
2017-05-15,多云/晴,15,南风<3级/北风<3级,28
2017-05-16,多云/晴,17,南风3-4级/北风≤3级,32
2017-05-17,晴/晴,19,南风≤3级/北风≤3级,34
2017-05-18,晴/晴,21,南风3-4级/北风≤3级,35
2017-05-19,多云/多云,22,南风3-4级/西南风≤3级,36
2017-05-20,多云/多云,20,南风3-4级/南风≤3级,35
2017-05-21,多云/阵雨,18,南风3-4级/北风≤3级,31
2017-05-22,小到中雨/晴,13,东北风3-4级/北风≤3级,18
2017-05-23,小到中雨/阴,14,北风3-4级/北风≤3级,19
2017-05-24,多云/多云,17,西南风3-4级/西南风3-4级,33
2017-05-25,晴/晴,16,南风3-4级/北风≤3级,31
2017-05-26,晴/晴,17,南风≤3级/北风≤3级,31
2017-05-27,晴/晴,21,西南风≤3级/北风≤3级,34
2017-05-28,多云/阴,22,北风3-4级/东北风≤3级,36
2017-05-29,阴/阵雨,18,东风3-4级/东风≤3级,27
2017-05-30,阵雨/晴,16,南风≤3级/北风≤3级,25
2017-05-31,阴/多云,18,南风≤3级/北风≤3级,33
2017-04-01,晴/多云,5,西南风≤3级/南风≤3级,22
2017-04-02,晴/晴,6,南风≤3级/北风≤3级,23
2017-04-03,多云/阴,12,南风3-4级/北风≤3级,25
2017-04-04,阴/小雨,12,南风3-4级/南风≤3级,21
2017-04-05,多云/多云,9,南风≤3级/北风≤3级,19
2017-04-06,多云/阴,11,北风≤3级/东风≤3级,24
2017-04-07,阴/阴,14,南风≤3级/北风≤3级,20
2017-04-08,阴/晴,7,东北风3-4级/北风≤3级,19
2017-04-09,多云/多云,8,南风3-4级/南风≤3级,19
2017-04-10,多云/多云,10,南风3-4级/北风3-4级,20
2017-04-11,多云/晴,7,北风3-4级/南风≤3级,22
2017-04-12,晴/多云,9,南风≤3级/北风≤3级,25
2017-04-13,阴/多云,8,南风≤3级/北风≤3级,21
2017-04-14,多云/多云,11,南风≤3级/南风≤3级,26
2017-04-15,晴/多云,14,南风≤3级/北风≤3级,31
2017-04-16,阴/阴,13,南风3-4级/北风≤3级,27
2017-04-17,多云/多云,12,无持续风向3-4级/无持续风向3-4级,27
2017-04-18,晴/阴,10,北风4-5级/北风≤3级,23
2017-04-19,阴/晴,11,南风≤3级/北风≤3级,18
2017-04-20,多云/多云,10,南风≤3级/北风≤3级,23
2017-04-21,晴/晴,9,北风≤3级/北风≤3级,22
2017-04-22,晴/多云,13,南风3-4级/西北风≤3级,27
2017-04-23,晴/多云,10,南风≤3级/北风≤3级,25
2017-04-24,晴/多云,11,北风3～4级/北风3～4级,24
2017-04-25,多云/晴,8,南风≤3级/北风≤3级,19
2017-04-26,晴/晴,11,北风3-4级/北风≤3级,24
2017-04-27,晴/晴,13,北风4-5级/北风≤3级,28
2017-04-28,晴/晴,15,北风3-4级/北风≤3级,30
2017-04-29,晴/晴,17,南风3-4级/北风≤3级,34
2017-04-30,晴/多云,13,南风3-4级/北风≤3级,29
2017-03-01,晴/晴,-3,北风4-5级/北风≤3级,7
2017-03-02,晴/晴,-2,南风3-4级/南风≤3级,13
2017-03-03,晴/晴,-2,东风≤3级/北风≤3级,14
2017-03-04,晴/多云,0,无持续风向≤3级/北风3-4级,13
2017-03-05,晴/多云,-1,西北风4-5级/北风4-5级,11
2017-03-06,多云/晴,-3,北风4-5级/北风3-4级,9
2017-03-07,晴/晴,-1,北风3-4级/北风3-4级,8
2017-03-08,晴/晴,1,北风3-4级/北风≤3级,13
2017-03-09,晴/晴,1,南风≤3级/北风≤3级,15
2017-03-10,多云/阴,3,南风≤3级/南风≤3级,17
2017-03-11,阴/晴,5,北风3-4级/北风4-5级,20
2017-03-12,晴/晴,1,北风3-4级/北风≤3级,13
2017-03-13,晴/晴,2,南风≤3级/北风≤3级,14
2017-03-14,晴/多云,2,南风≤3级/北风≤3级,16
2017-03-15,多云/多云,3,南风≤3级/北风≤3级,16
2017-03-16,多云/阴,6,南风≤3级/北风≤3级,17
2017-03-17,阴/阴,5,南风≤3级/北风≤3级,17
2017-03-18,晴/晴,5,南风≤3级/北风≤3级,20
2017-03-19,多云/阴,7,南风≤3级/北风≤3级,17
2017-03-20,小雨/阴,6,东风3-4级/东风≤3级,12
2017-03-21,多云/多云,4,南风≤3级/北风≤3级,15
2017-03-22,阴/小雨,6,北风≤3级/东风≤3级,15
2017-03-23,小雨/小雨,2,东风≤3级/北风≤3级,10
2017-03-24,雨夹雪/阴,0,东风≤3级/北风≤3级,4
2017-03-25,多云/多云,4,南风≤3级/北风3-4级,13
2017-03-26,多云/晴,4,北风3-4级/北风3-4级,15
2017-03-27,晴/多云,5,南风≤3级/北风≤3级,15
2017-03-28,晴/晴,4,南风≤3级/南风≤3级,16
2017-03-29,晴/多云,7,南风≤3级/北风3-4级,20
2017-03-30,多云/多云,5,东北风≤3级/北风≤3级,15
2017-03-31,晴/晴,5,南风≤3级/北风≤3级,17
2017-02-01,晴/晴,-7,北风3-4级/北风≤3级,4
2017-02-02,晴/晴,-5,西南风≤3级/北风≤3级,5
2017-02-03,多云/多云,-3,南风≤3级/北风≤3级,7
2017-02-04,多云/晴,-2,北风≤3级/西北风3-4级,8
2017-02-05,晴/晴,-4,北风≤3级/北风≤3级,9
2017-02-06,多云/阴,-5,南风≤3级/北风≤3级,5
2017-02-07,阴/阴,-3,南风≤3级/西北风3-4级,2
2017-02-08,晴/晴,-7,北风3-4级/北风3-4级,4
2017-02-09,晴/晴,-5,北风4-5级/北风4-5级,3
2017-02-10,晴/晴,-6,北风4-5级/北风3-4级,4
2017-02-11,晴/晴,-5,南风≤3级/北风≤3级,7
2017-02-12,晴/晴,-3,南风≤3级/北风≤3级,10
2017-02-13,晴/晴,-4,南风≤3级/北风≤3级,11
2017-02-14,多云/晴,-3,南风≤3级/北风≤3级,7
2017-02-15,多云/阴,1,南风≤3级/北风3-4级,8
2017-02-16,多云/晴,-3,北风4-5级/北风≤3级,10
2017-02-17,晴/晴,-4,南风≤3级/北风≤3级,5
2017-02-18,晴/阴,-1,南风≤3级/北风≤3级,8
2017-02-19,多云/晴,-2,北风4-5级/北风4-5级,15
2017-02-20,多云/阴,-2,北风4-5级/南风≤3级,6
2017-02-21,小雪/小雪,-3,南风≤3级/北风≤3级,1
2017-02-22,晴/晴,-3,北风3-4级/北风≤3级,6
2017-02-23,晴/晴,-4,南风3-4级/北风≤3级,8
2017-02-24,晴/晴,-2,南风≤3级/西北风≤3级,11
2017-02-25,多云/多云,0,西北风≤3级/北风≤3级,13
2017-02-26,晴/晴,-2,南风≤3级/北风≤3级,13
2017-02-27,晴/晴,2,南风≤3级/南风≤3级,14
2017-02-28,多云/阴,2,北风≤3级/北风3-4级,15
2017-01-01,霾/霾,-3,南风≤3级/北风≤3级,6
2017-01-02,晴/霾,-6,南风≤3级/南风≤3级,6
2017-01-03,霾/霾,-5,南风≤3级/南风≤3级,5
2017-01-04,霾/霾,-5,北风≤3级/北风≤3级,6
2017-01-05,小雪/霾,-4,北风≤3级/北风≤3级,2
2017-01-06,霾/雾,-2,南风≤3级/北风≤3级,4
2017-01-07,小雪/雾,-3,北风≤3级/西北风≤3级,3
2017-01-08,晴/晴,-4,北风≤3级/北风4-5级,5
2017-01-09,晴/晴,-5,西南风≤3级/南风≤3级,4
2017-01-10,晴/晴,-6,北风3-4级/南风≤3级,4
2017-01-11,晴/晴,-5,西南风≤3级/北风≤3级,5
2017-01-12,晴/晴,-4,北风≤3级/北风≤3级,6
2017-01-13,晴/晴,-4,北风4-5级/北风≤3级,4
2017-01-14,晴/晴,-7,东北风≤3级/东南风≤3级,3
2017-01-15,多云/霾,-6,南风≤3级/东南风≤3级,0
2017-01-16,小雪/霾,-5,东风≤3级/北风≤3级,1
2017-01-17,霾/晴,-5,北风≤3级/北风≤3级,3
2017-01-18,多云/小雪,-4,东北风≤3级/北风3-4级,2
2017-01-19,晴/晴,-8,北风5-6级/北风3-4级,2
2017-01-20,晴/多云,-8,北风≤3级/北风≤3级,1
2017-01-21,晴/晴,-9,北风4-5级/西北风≤3级,0
2017-01-22,晴/晴,-10,南风≤3级/南风≤3级,0
2017-01-23,晴/晴,-8,北风≤3级/南风≤3级,1
2017-01-24,晴/多云,-7,南风≤3级/南风≤3级,3
2017-01-25,晴/阴,-4,南风≤3级/北风≤3级,4
2017-01-26,晴/晴,-6,北风4-5级/北风3-4级,8
2017-01-27,晴/多云,-5,西南风3-4级/西南风≤3级,6
2017-01-28,多云/多云,-3,南风≤3级/北风4-5级,4
2017-01-29,多云/晴,-8,北风4-5级/北风3-4级,0
2017-01-30,晴/多云,-5,西南风≤3级/西南风≤3级,1
2017-01-31,晴/晴,-4,西南风≤3级/北风3-4级,5
2016-12-01,晴/晴,-4,西北风≤3级/西南风≤3级,9
2016-12-02,霾/霾,-3,无持续风向≤3级/无持续风向≤3级,9
2016-12-03,霾/霾,-2,无持续风向≤3级/无持续风向≤3级,8
2016-12-04,霾/霾,-2,北风≤3级/北风≤3级,9
2016-12-05,晴/晴,-5,北风3-4级/无持续风向≤3级,6
2016-12-06,晴/晴,-3,南风≤3级/北风≤3级,6
2016-12-07,多云/阴,-2,南风≤3级/西南风≤3级,8
2016-12-08,晴/晴,-2,西北风4-5级/北风3-4级,9
2016-12-09,晴/晴,-5,北风≤3级/北风≤3级,5
2016-12-10,晴/霾,-4,南风≤3级/北风≤3级,5
2016-12-11,霾/霾,-1,南风≤3级/北风≤3级,4
2016-12-12,霾/多云,-3,北风≤3级/北风≤3级,6
2016-12-13,多云/晴,-6,北风≤3级/北风≤3级,4
2016-12-14,晴/晴,-6,南风≤3级/南风≤3级,2
2016-12-15,晴/晴,-6,北风3-4级/南风≤3级,6
2016-12-16,霾/霾,-5,西南风≤3级/西南风≤3级,6
2016-12-17,霾/霾,-4,东风≤3级/北风≤3级,6
2016-12-18,霾/霾,-4,北风≤3级/北风≤3级,7
2016-12-19,霾/霾,-4,西南风≤3级/北风≤3级,8
2016-12-20,霾/雾,-2,南风≤3级/北风≤3级,5
2016-12-21,霾/雾,-3,北风≤3级/北风≤3级,3
2016-12-22,晴/晴,-5,西北风3-4级/北风3-4级,6
2016-12-23,晴/多云,-6,北风≤3级/北风≤3级,3
2016-12-24,多云/霾,-5,南风≤3级/北风≤3级,4
2016-12-25,霾/小雪,-2,南风≤3级/北风≤3级,3
2016-12-26,阴/多云,-7,南风≤3级/北风≤3级,4
2016-12-27,晴/晴,-7,南风≤3级/北风≤3级,3
2016-12-28,晴/晴,-7,北风3-4级/北风3-4级,4
2016-12-29,晴/多云,-7,南风≤3级/北风≤3级,4
2016-12-30,霾/霾,-6,北风≤3级/南风≤3级,2
2016-12-31,霾/霾,-6,西南风≤3级/北风≤3级,3
2016-11-01,多云/晴,-2,无持续风向≤3级/无持续风向≤3级,8
2016-11-02,晴/晴,0,无持续风向≤3级/无持续风向≤3级,12
2016-11-03,霾/霾,2,无持续风向≤3级/无持续风向≤3级,15
2016-11-04,霾/霾,4,无持续风向≤3级/无持续风向≤3级,15
2016-11-05,多云/阴,3,无持续风向≤3级/无持续风向≤3级,17
2016-11-06,阴/小雨,4,无持续风向≤3级/无持续风向≤3级,10
2016-11-07,阴/晴,2,北风4-5级/无持续风向≤3级,12
2016-11-08,晴/晴,-1,无持续风向<3级/无持续风向<3级,10
2016-11-09,霾/霾,2,无持续风向<3级/无持续风向<3级,10
2016-11-10,霾/多云,1,无持续风向≤3级/无持续风向≤3级,8
2016-11-11,多云/晴,1,无持续风向≤3级/无持续风向≤3级,11
2016-11-12,晴/霾,2,无持续风向≤3级/无持续风向≤3级,12
2016-11-13,霾/霾,3,无持续风向≤3级/北风3-4级,11
2016-11-14,晴/晴,-2,北风4-5级/无持续风向≤3级,13
2016-11-15,晴/多云,0,无持续风向≤3级/无持续风向≤3级,11
